,ID,Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Surprise,Joking
2819,1245169405442564096,Besides this coronavirus i have to say 2020 is still being good to me.. swiveling thru all this BS to make it happen!,1,0,0,0,0,0,0,0,0,0,0
1911,1245157732388347905,Breaking news : John Biden and Nancy Pelosi just saved the United States. They banded the coronavirus from spreading in the country. 😷😉🙄,0,0,0,0,0,0,0,0,0,0,1
632,1245144604195815431,I’ve spent the past two weeks recovering from #coronavirus.   There is work to be done.,1,0,0,0,0,0,0,0,0,1,0
9841,1247859639758327809,Man don’t let this corona have y’all doing corny ass shit y’all being mad ass weird with the free time,0,0,0,0,0,1,1,0,0,0,1
8294,1245241563497848832,"I hope @piers Morgan asks mayor Khan when the Mosques are going to close , although i seriously doubt it .#COVID19",0,0,0,1,1,0,1,0,0,1,0
7484,1245228393593012224,President Trump warns of very very tough two weeks during coronavirus crisis,0,0,0,0,0,1,0,0,1,0,0
1215,1245149939174453250,"ibuprofen probably doesn't worsen corona virus symptoms, many who are corona virus positive don't take ibuprofen.",1,0,0,0,0,0,0,0,1,1,0
8322,1245241894709452800,if my dad gets corona virus who wants to join me in hiring a h***** for j*******,0,0,0,0,1,0,0,0,0,0,1
5848,1245207237561323521,Mayor Woodfin explains what landlords’ responsibilities are pertaining to rent during the #CoronavirusOutbreak,0,0,0,0,0,0,0,0,1,0,0
6295,1245212689288355852,Corona virus test will be a requirement for lots of things when this all over .. crazy times ahead,0,0,0,0,1,0,0,0,0,1,0
2015,1245158976808865792,"To put what is about to happen in perspective, see below. Imagine a 9-11 every day? #covid19, #stayhome, #911",0,0,0,0,1,0,0,0,0,0,0
853,1245146431943520261,This #COVID19 jumps on anyone indiscriminately so go home and stay home and feel better soon Chris Cuomo!,0,0,1,0,0,0,0,0,0,0,0
2810,1245169261628272640,if corona doesn’t send out a tweet tomorrow saying “april fools everything can go back to normal” i will lose it.,1,0,0,1,0,0,1,0,0,0,0
9804,1247858506969026560,"One day the church will be shut down and empty, Not because the government closed it Not because of Corona virus,but because of the RAPTURE",0,0,0,1,1,1,0,0,0,0,0
4722,1245193015058186240,"Tomorrow is the day where millions will contract the Coronavirus for no reason and tell their friends online.
#AprilFoolsDay",0,0,0,0,0,0,1,0,0,0,1
8779,1245248449928462342,"Wasn't this court date set far back, b4 the corona pandemic",0,0,0,0,0,1,0,0,0,1,0
6542,1245215479741870080,"How miserable a bhakt will feel, if a Chinese muslim woman develops the vaccine against #COVID19 !

Fourth degree burn!",0,0,0,0,0,0,1,0,0,0,1
1720,1245155759899410435,Hopefully these people will call for protections for sex workers post-corona.,1,0,0,0,0,0,0,0,0,0,1
2793,1245169060247191552,Corona virus got me stuck in the house with these kids. And I’m thinking ... maybe these kids ain’t that bad 🤔,1,1,0,0,0,0,0,0,0,0,0
3657,1245179628081369088,Makes one wonder whether they wanted Wuhan Flu Corona virus to get in doesn’t it?,0,0,0,1,0,0,0,1,0,0,1
7378,1245226766328717313,This corona virus already fucking me up. I have to push back my launch two weeks 😫😔,0,0,0,0,0,0,1,0,0,0,0
6359,1245213424042172416,even after this whole corona virus is over plz stay 6 feet away from me at all times,1,0,0,0,1,0,0,0,0,0,1
1635,1245154778876911618,"Chris Cuomo is my new hero....doing a tv show with coronavirus, looking like crap....",1,0,0,0,0,0,0,0,0,1,1
1341,1245151343645507584,@anacaprana Howdy Ana. Where can I get married during the coronavirus? Any update from the Gov?,1,0,0,0,0,0,0,0,0,1,0
3649,1245179562679549954,We need so-called “journalists” like you &amp; your MSM hack buddies like we need the coronavirus..,0,0,0,0,0,0,0,0,0,0,1
1598,1245154309119062017,I Feel Like I Cant Get Corona. That’s Just Me. It Doesn’t Exist In My World.,1,0,0,0,1,0,0,0,0,0,1
7499,1245228662556725248,I just want Kobe and the Coronavirus to jump out of nowhere and say “April Fools!”,0,0,0,1,0,0,0,0,0,0,1
3886,1245182742574387200,Everyone out here getting corona but somehow I’m capable of getting poison ivy ON MY FACE,1,0,0,0,0,0,1,0,0,1,1
1040,1245148017285570563,"just heard, Labour leadership election postponed until 30 September due to COVID19 crisis",0,1,0,0,0,0,0,0,1,1,0
5956,1245208504291536897,"I need Coronavirus to end, so I can start occupying all my time with school and work until I burn out.✌❤",1,0,0,0,0,0,0,0,0,0,0
2350,1245163126082998272,man when this corona shit over im wildin’ tf out 😂😂 i haven’t even truly enjoyed being 21 yet 😭😂,1,0,0,0,0,0,0,0,0,0,1
635,1245144615851716608,Thread on what it’s like for a family hit by #COVID19 recovering at home,1,0,0,1,1,0,0,0,1,1,0
2987,1245171317189554178,I really hope the coronavirus makes the fist bump a formal greeting,1,0,0,0,0,0,0,0,0,0,1
8651,1245246579067351040,"so many people has lost their loved ones bcs of covid19
AND HERE HE IS MAKING A JOKE OUT OF THIS GOBLOK",0,0,0,0,0,0,1,0,0,0,0
9192,1247490955588046849,does the corona virus also spread some new FAT ASS gene? where are all these thick butts coming from rn.,0,0,0,0,0,0,0,0,0,0,1
5972,1245208706142199809,Good job Steven. Let's keep taking care of #COVID19,1,1,0,0,0,0,0,0,0,1,0
5877,1245207619108605952,"Covid19 is killing me, aaaand i 

I must confess i hate quarantine,quarantine!!!! 

LSS",0,0,0,0,0,0,1,0,0,0,0
6874,1245219502003908608,Watch y’all be posting about getting corona virus for April fools tomorrow 😂😂,0,0,0,0,0,0,0,0,0,0,1
9424,1247850177794396161,1.25 are dying in the United States due to #COVID19 every minute as of 4-8-2020. #coronavirus #CoronavirusPandemic,0,0,0,0,0,1,0,0,1,0,0
9398,1247849497763471361,Ethiopia declares state of emergency due to corona virus outbreak.,0,0,0,0,0,1,0,0,1,0,0
1252,1245150290493542401,"We are now scared of rain oo
Hot weather is the best in this corona season 1",0,0,0,0,1,0,0,0,0,0,0
431,1245142863425527809,"Morris County, NJ is very quiet. People are mostly home. #coronavirus",0,1,0,0,0,0,0,0,0,1,0
8528,1245245015770591237,Ion even remember what it feels like to be kissed 😭 this corona shit needa end,0,0,0,0,0,1,0,0,0,0,0
9286,1247842911519215617,I have dream: que le corona virus ne fasse plus crever que des ordures ...,1,0,0,0,0,0,0,0,0,0,0
3798,1245181421347655685,If you make a coronavirus joke I will risk getting coronavirus to come beat yo ass.,0,0,0,0,0,0,1,0,0,0,0
5682,1245205236521803778,the moment we all been waiting for is tomorrow.. when trump say April fools to this corona shit !😂,0,0,0,0,0,0,1,0,0,0,1
4871,1245195220934955011,"Dude can’t be happier... imagine without the coronavirus, my ass be happier with a martini in my hand.",0,0,0,0,0,1,0,0,0,0,1
7848,1245234638752075776,"Indian Media : Corona Jihad, corona muslim hai.
Corone be like : Am i a Joke to u",0,0,0,0,0,0,0,0,1,0,1
8161,1245239121938964480,This #Covid19 is bloody killing me. I am on the verge on having a mental breakdown just staying inside. Times are so bad for us all.,0,0,0,1,1,0,1,0,0,0,0
3241,1245174186143858688,one of my INSTAGRAM followers finna GET IT ‼️ once this corona ova ooohhhh lawdddd 🤤 he don’t even know !,0,0,0,1,0,0,0,0,0,0,1
3495,1245177789390573568,"On a bright note, thanks to #coronavirus I had a perfect March Madness Bracket this year.",1,0,0,0,0,0,0,0,0,0,1
1497,1245153243258335232,"Wish this whole corona virus thing will just be a bad dream.
#AprilFoolsDay",1,0,0,0,0,1,0,0,0,0,0
973,1245147446688309248,Once this corona shit blows over I’m think I’m gonna freeze my eggs,0,0,0,1,0,0,0,0,0,0,1
6922,1245220306668654596,This corona virus best be the best April fools joke ..cause I can’t take this lockdown anymore 😩,0,0,0,0,0,1,0,0,0,0,0
1425,1245152228739956736,Why aren't journalists asking exactly how many people are actually in the hospital right now with the Chinese Coronavirus?,0,0,0,0,0,0,1,0,0,0,0
6426,1245213994325028867,Selena scrapping the bad liar / fetish / stained era is why we’re facing covid19,0,0,0,1,0,0,1,0,0,0,1
8312,1245241781848903680,Jaejoong is so fucking stupid. Corona virus is not something to joke about dumbass. People are dying.,0,0,0,0,0,0,1,0,0,0,0
9383,1247849048448675842,U turn on masks in Italy as authorities deliver 2 masks per family from today #COVID19 #SNP #nicolasturgeon #eis #unison,0,0,0,1,0,0,0,0,1,1,0
5154,1245198636583190528,"My mom is getting a whole degree on corona virus, she’s going to telemundo university.",0,0,0,0,0,0,0,0,0,0,1
5348,1245201314730008577,"is a symptom of corona virus having thicc, juicy, luscious, plentiful ass cheeks? cos guys i’m scared",0,0,0,0,1,0,0,0,0,0,1
7411,1245227311986769922,Mussolini and Gaddafi got what was coming to them from the people they lied to and abused. Politicians should remember that. #COVID19,0,0,0,0,0,0,1,0,1,1,0
7251,1245224908654854145,"Someone please help me, my boyfriend is growing a corona stash, and refuses to shave it until we aren’t quarantined at home anymore 😭🧔🏽",0,0,0,0,0,0,1,0,0,0,1
5726,1245205815188955136,Wonder how many people are gonna joke about getting coronavirus. #AprilFools,0,0,0,0,0,0,1,0,0,0,1
3545,1245178342120271872,"They saying 100,000 ppl are FOR SURE going to drop from corona in the USA before this shit over. Mane....",0,0,0,1,1,0,1,0,0,0,0
3616,1245179138941628417,I miss life before #COVID19! Damn 2020 is going by real slow. I wish I could hit fast forward.,0,0,0,0,0,1,0,0,0,0,0
4447,1245189282316406784,"Northern Mariana Islands reports 4 new cases bringing total confirmed cases there to 6.

#CoronaVirus #Covid19 #CoronaVirusOutbreak",0,0,0,0,0,0,0,0,1,0,0
2218,1245161477146693632,Dawg. I’m running fucking wild. Without coffee Bc I been on this healthy tip shit. Getting through #COVID19 with alotta weed and wine. 😭,0,0,0,1,0,1,1,0,0,0,0
7269,1245225214297939969,"Happy new month y'all,my birth month is here, God please let this month be a better one this covid19 must stop too inshallah. 🙏🏻😫
#April15",1,0,0,0,0,0,0,0,0,0,0
6162,1245211163656241152,corona you took too many people's lives. i'm not gonna like you until you leave 🤬,0,0,0,0,0,0,1,0,0,0,0
7156,1245223548706099200,LRT: coronavirus and pregnancy annoucements are NOT funny. I hate April fool's day.,0,0,0,0,0,0,1,0,0,0,0
3610,1245179063439732741,"If I had a penny for every time my family member sent me a video about the Coronavirus, I wouldn’t be broke right now.",0,0,0,0,0,0,0,0,0,0,1
4711,1245192850649706496,I have contribute 50/- rs through एसबीआय to पीएम relief fund for covid19...,1,0,0,0,0,0,0,0,0,0,1
9741,1247857048164990977,"Twitter made you think black people can’t get coronavirus, now we’re dying at disproportionate numbers.",0,0,0,1,0,1,0,0,0,0,0
6926,1245220364944277504,Okay so Daniel’s little sister told me that she is turning 4 again since the corona virus cancelled her birthday this year 😂,0,0,0,0,0,0,0,0,0,0,1
5825,1245206981213859841,I wish I could say that my older relatives buying into coronavirus “cures” was an April fools day joke but it’s not,1,0,0,0,0,0,0,0,0,0,1
3777,1245181144007684096,So bitches was outside fighting eachother &amp; ain’t AINT jump the Coronavirus ❓❓❓weak ass bitches,0,0,0,0,0,0,1,0,0,0,1
9140,1245254008186560512,Ight corona .. ya funky bitch. You got 30 days .,0,0,0,0,0,0,1,0,0,0,0
8582,1245245815913959424,🙆‍♂️🙆‍♂️ I know we're fighting #COVID19UG but 81bn to security for what? Guns and missiles? 🤷‍♂️,0,0,0,0,0,0,1,0,0,1,0
320,1245141782914007040,"Very soon we’ll wake up one morning and find out corona is all gone 

Amen 🙏",1,0,1,0,0,0,0,0,0,0,0
5709,1245205567527845889,I just wanted to mention again that #Covid19 was a few weeks ago according to #TheRealDonaldTrump still an invention of the Democrats!,0,0,0,0,0,0,1,0,0,0,1
8142,1245238907660271616,China should tell us that this corona virus is April Fools. happy new month,1,0,0,0,0,0,0,0,0,0,1
9657,1247854878774435841,"You won’t give them hope you’ll give them corona virus, you absolute tit",0,0,0,0,1,0,1,0,0,0,0
1124,1245148810709479426,Imagine trump gets on live tv tomorrow saying they found a cure to the corona. Then says april fools 😂,0,0,0,0,0,0,0,0,0,0,1
5459,1245202548660862976,"flu, soar throat and fever, kahen ye corona tu nahi ? another day waking up with same thought..",0,0,0,1,1,0,0,0,0,0,1
1405,1245151964104740866,Dr.Ruth Good morning if I have the problem of throats pain it means i am positive with Corona. Thanks Mama,1,0,0,0,1,0,0,0,0,0,0
9585,1247853343281733638,"Read this. A perfect summary of Trump's failures in handling the coronavirus. Well done, @davidfrum.",1,0,0,0,0,0,1,0,0,0,0
855,1245146452889747456,"@JustinTrudeau The coronavirus is the beginning of World War three, everyone has to fight this pandemic to survive.",0,0,0,1,1,0,0,1,0,0,0
8761,1245248169539141633,"🟢 ⬆️  74 new recoveries in Thailand 🇹🇭  totaling 416 in this place. Already 178,438 worldwide. #coronavirus #covid19 #Thailand",0,0,0,0,0,0,0,0,1,0,0
2606,1245166372549623808,Has anyone thought about how Corona might be like the movies and we just gotta find who started the thing?,1,0,0,1,0,0,0,0,0,1,1
9358,1247848522864443394,Biggest pile of superstitious  BS conspiracy story you have ever heard? #Covid_19 #anastasiaromanov #PrincessDiana #911Truth,0,0,0,1,0,0,0,1,0,0,0
4798,1245194256349671425,"Corona virus media/govt conspiracy porn will be the next 9/11 truther movement. 

With more plausibility too .",0,0,0,0,0,1,0,1,0,1,0
8813,1245249104378245120,"A lot of chatter about 16000 staff  for the Nightingale Pop Up Hospital, but where are they coming from?
#Covid19",0,0,0,0,1,0,0,1,0,1,0
2796,1245169111262519296,Here's letting y'all know that I am tested positive for covid-19; now to preferring quality quarantine over the contagious coronavirus!,1,0,0,0,1,0,1,0,0,0,0
65,1245139365073846272,All I’m saying is this corona shit wasn’t a issue until I got my Drivers license 😞,0,0,0,0,0,1,0,0,0,0,0
3666,1245179726286782470,"@DailyPakistan Reinfection due to New Varients
in short time is most likely explanation of danger by
#Covid19",0,0,0,0,1,0,0,0,1,0,0
7333,1245226034191982592,"Edhukku vambu 😷😷😷😷

Its not tym to mock or having fun..... 😑 

Its serious 😑

#Corona",0,0,0,0,0,0,1,0,0,0,0
5715,1245205677468823554,USS Ronald Reagan and USS Theodore Roosevelt have #covid19 outbreaks. Holy fuck.,0,0,0,0,0,1,1,0,0,0,0
5092,1245197915103965184,Advice on how not to get #CoronaVirus. Don’t give a shit &amp; stop reading or listening about it.,1,0,0,0,0,0,1,0,0,0,0
849,1245146403388735490,"#ElizabethWarren, #KamalaHarris, Demand Racial Quotas for #Coronavirus Testing. Here we go again folks... more victimizing from the left.",0,0,0,0,0,1,1,0,0,0,0
2866,1245169996268843009,Will you be releasing inmates with 60 day’s or less early due to corona virus?? #AskGovInslee,0,0,0,0,1,0,0,0,1,1,0
8662,1245246743022878720,Can someone tell me corona virus is an april fools prank from china. Am tired.😪😪 Happy new month tho,0,0,0,0,0,1,0,0,0,0,0
7585,1245230062665895936,Happy Birthday to my Wonderful Super Nurse wife Linda today. Out on the frontline again today. No time for a day off to celebrate 😢#COVID19,1,0,0,0,0,1,0,0,0,0,0
3120,1245172642023223297,What’s going to be worse than #coronavirus tomorrow? The “I have Corona” April Fools jokes 🤦🏽,0,0,0,1,0,0,1,0,0,0,0
8506,1245244722001543168,u cant just create an april fools joke on corona virus man.. ppl actually died bcs of it wtf,0,0,0,0,0,1,1,0,0,0,1
6294,1245212668618838019,We gonna keep “I have Coronavirus” outta the April Fool’s jokes or?,0,0,0,0,0,0,1,0,0,1,1
6328,1245213154767855617,A man hid his coronavirus symptoms to join his wife in a... hospital maternity ward. She ended up infected also.,0,0,0,0,0,1,0,0,0,1,0
9907,1247861375537426433,"🔴 ⬆️  291 new death(s) confirmed in World 🌍  totaling 83,401 in this place. Already 166,511 worldwide. #coronavirus #covid19 #World",0,0,0,0,0,0,0,0,1,0,0
2627,1245166824976777217,lol so much religious things trending on my timeline. Where was this energy before the coronavirus?,0,0,0,1,0,0,0,0,0,0,1
7778,1245233275108569088,"Mhhh, arc, Corona dey burst ur brain with inspiration..",0,0,0,0,1,0,0,0,0,0,1
2165,1245160772906483715,Y’all don’t let this Corona Virus distract y’all from the fact that people think it’s okay to put tomatoes in their gumbo. #StopThat,0,0,0,0,0,0,1,0,0,0,1
4357,1245188174181171200,did insta know that corona was coming or what?? because quarantine life would be trash without insta live ....,1,0,0,0,0,0,0,0,0,1,1
8358,1245242549553385473,sad my fav coffee shop closed bcs of corona like fuk i need my good americano or latte,0,0,0,0,0,1,0,0,0,0,0
7689,1245231816161792001,"🟢 ⬆️  186 new recoveries in China 🇨🇳  totaling 76,238 in this place. Already 178,330 worldwide. #coronavirus #covid19 #China",0,0,0,0,0,0,0,0,1,0,0
9484,1247851389784645633,"If Coronavirus goes on much longer, even Tom Adeyemi could return. #itfc",0,0,0,0,0,0,0,0,0,0,1
6938,1245220566631682048,I Did Not Move To Nap just to sit in this damn house but due to corona imma stay home lol,0,0,0,0,0,1,1,0,0,0,0
1918,1245157853939163137,I heard #takashi69 home.. this corona shit wild #GottiGotti,0,0,0,0,1,0,1,0,0,1,1
2450,1245164526003257344,"100,000 to 240,000 deaths projected and praised by #Trump 🤬

May the Odds be Ever in Our Favor 💔🇺🇲 #Coronavirus",0,0,0,0,1,0,1,0,0,0,0
4442,1245189256642998272,With God at your side it is easy to be optimistic even through painful times. #COVID19 #ConanAtHome,1,0,1,0,0,0,0,0,0,0,0
1120,1245148772809801735,How much yall wanna bet this coronavirus started poppin out bc Wendy’s started selling breakfast,1,0,0,0,0,0,0,0,0,0,1
8483,1245244360939180032,"Give your opinion about Covid19 , many individuals think that this conspiracy of America while I opine that this torment from God's side .",0,0,0,1,0,0,0,0,0,1,0
7442,1245227835771371520,"RT @yashar: Woman, 90, dies from coronavirus in Belgium after refusing a ventilator and telling doctors: 'I had a good life, keep this for…",0,0,0,0,0,1,0,0,1,0,0
1582,1245154096178515968,Heard the “worst case “#Coronavirus. But would be good to predict the best case as well.,1,0,0,0,0,0,0,0,0,0,0
8209,1245240104723062784,"Honestly...
I'll bet if we lied and said Corona Virus could transmit from humans to cats and dogs; everyone would stay the fuck home.",0,0,0,1,0,0,1,0,0,0,0
8141,1245238899284180998,#CoronaVirus cases have officially touched 100 for today. Another big day on the cards . Buckle up fellas.,0,0,0,0,1,0,0,0,0,0,1
4003,1245184046201630721,It would be very funny that this coronavirus thing is just a long scheme of prank for this year april mop,0,0,0,0,0,0,0,0,0,0,1
7439,1245227789575389184,Everybody saying when the Coronavirus is ova they out ... stop lying y’all  still gonna be inside like nun even happened,0,0,0,1,0,0,0,0,0,0,1
9044,1245252741183623169,"EAT SLEEP!! EAT SLEEEEP
I have started to forget how Mondays look like. 😶
#QuarantineLife #Covid19 #GoCoronaGo",0,0,0,0,0,0,1,0,0,0,0
1751,1245156016058257410,"if the coronavirus was a person, it would definitely be Carole Baskins. you can’t change my mind",0,0,0,0,0,0,0,0,0,0,1
6456,1245214413583519745,@goairlinesindia is booking open for Delhi to Leh and return in September? Or it might be affected by #COVID19 ?,0,0,0,1,1,0,0,0,0,1,0
1578,1245154078402834432,Hi I’m back because corona virus and being forced to stay inside has totally made my near recovery impossible.,0,0,0,1,1,1,0,0,0,0,0
1527,1245153569424265216,"Just heard that Abraham Lincoln actually died 
from the Corona Virus.   Very sad...  ;(",0,0,0,0,0,1,0,0,0,0,1
2265,1245162001011097600,The @GOP and @realDonaldTrump are the Grim Reaper of the American people ... #COVID19 #pandemic #coronavirus,0,0,0,0,0,0,1,1,0,0,1
8954,1245251322808537091,"Breaking #FoxNews Alert : Coronavirus death toll in US reaches 4,000",0,0,0,0,0,0,0,0,1,0,0
7015,1245221510308126721,What if all of this Coronavirus stuff was really the worlds biggest April fools joke,1,0,0,0,0,0,0,0,0,1,1
5125,1245198291081388032,###WHO#never made the cremation compulsory£££ CORONA cannot walk from a dead body to a person🤣🤣 the sad 😢 part how to explain😂😂😂,0,0,0,0,0,0,0,0,0,0,1
2882,1245170192495382530,Man fuck the corona virus I’m not getting to go see @KoeWetzel. Can you just give me a personal concert,0,0,0,0,0,1,1,0,0,0,1
5091,1245197904920186880,Please tell me COVID19 was just an elaborate set-up for an April Fool's joke so we can get back to our lives tomorrow.,0,0,0,1,0,0,0,0,0,0,1
6979,1245221178534506499,"I thank God that I'm still negative kule #COVID19 , people please obey the rules #StayAtHome 
.
.
Good morning everyone ❤️💯✌️",1,0,0,0,0,0,0,0,0,0,0
2379,1245163505277456385,Think the corona virus infestation of the USA aircraft carrier is an accident? We are at war. China must pay. $$$$$,0,0,0,0,0,0,1,1,0,0,0
3227,1245173968824385537,Everyone’s gonna die soon from corona shits just getting worse everyday,0,0,0,1,0,0,0,0,0,0,0
2078,1245159665081729025,I have a sinus infection and everyone keeps saying “are you sure it isn’t the corona” like please shut up,0,0,0,0,0,0,1,0,0,0,0
3926,1245183178471550977,Can anyone direct me to Toronto based projects using #3Dprinting to make #ppe for frontline #COVID19 medical staff?,1,0,0,0,0,0,0,0,1,1,0
3881,1245182695925092352,Imagine tomorrow corona says “April Fools” and everything is reversed,1,0,0,0,0,0,0,0,0,0,1
1119,1245148764047839233,Do you think the corona 15 will become a thing? Basically the depressing adult version of freshman 15?,0,0,0,0,1,0,0,0,0,0,1
2900,1245170361269805056,I hope that stubborn 3% Malaysians listen to this. No age group is spared from this virus. #COVID19 is not a joke!,0,0,0,0,1,0,1,0,0,0,0
1427,1245152258263846912,How high do you think the actual Corona infection and death numbers are in China?  I'd bet the real values are 10X what's being reported.,0,0,0,0,0,0,0,1,0,1,0
7951,1245235890550530048,This corona shit is so real bruh y’all needa take this shit serious bro,0,0,0,0,1,0,1,0,0,0,0
7232,1245224555829817345,i thought we all agreed nga no corona virus jokes ta uy.... distasteful ☹️🤧,0,0,0,0,0,1,1,0,0,0,1
3586,1245178837916241920,I promise not to ditch anymore if this whole corona virus shit just goes away🤧,1,0,0,1,0,0,1,0,0,0,1
7941,1245235779330179072,Koreaboo istg. I almost cursed at your article about covid19. But it's true though. It has a ig link 😬😩😩,0,1,0,0,0,1,1,0,0,0,0
2036,1245159178458595329,Corona got everybody on some off-the-wall type shit 😭,0,0,0,1,0,0,1,0,0,0,1
4133,1245185368141574145,Like if this coronavirus caught you in a moment in life where you were finally achieving things 😣,0,0,0,0,1,1,0,0,0,0,1
7052,1245221938923999233,"my mental health + this quarantine = NOT DOING WELL. stay the fuck home!!!!
#StayAtHome #StayAtHomeAndStaySafe #COVIDー19 #coronavirus",0,0,0,0,0,0,1,0,0,0,0
9510,1247851817632923649,"So IHME predicts the peak is 3-4 days away and now only 60k deaths total, down from 100k just a few days ago. This is good news #COVID19",1,0,0,0,0,0,0,0,1,0,0
7280,1245225319553892352,UN Chief termed #COVID19 the most worst crisis after WORLD WAR II.....,0,0,0,0,0,1,0,0,1,1,0
9574,1247853121646313473,i wonder how they gone announce that the coronavirus is over everybody can go outside now 🤣,0,0,0,0,0,0,0,0,0,0,1
6376,1245213591504068610,lmaooo someone said corona took yalls job &amp; yall was worried bout mexicans,0,0,0,0,0,0,0,0,0,0,1
5569,1245203903425261569,today is national trust issues day. today my anxiety is up. but hopefully tomorrow they say corona was jus funny joke ahaha,1,0,0,0,0,0,0,0,0,0,1
8388,1245242972968562689,a coronavirus april fools day joke... pls read the damn room,0,0,0,0,0,1,1,0,0,0,1
1949,1245158281183666178,"i told this boy i had cramps, he gonna say as soon as i started feeling you, you got the coronavirus 😭😭😭😭 yall really sickening .",0,0,0,0,1,1,1,0,0,0,0
193,1245140577504632833,Can’t wait for next season’s episode of It’s Always Sunny in Philadelphia when they take on the coronavirus,1,0,0,0,0,1,0,0,0,1,1
1500,1245153256034230272,t1- folks are learning what patient responsibility means during #COVID19 Hope that doesn’t get lost  #hcldr,1,0,0,0,0,0,1,0,0,0,0
5577,1245204016721584128,"#CoronaVirus has played biggest April fool prank this year. 

#AprilFoolsDay",0,0,0,0,0,0,0,0,0,1,1
4811,1245194524936278016,30% unemployment expected by the SUMMER.. that’s roughly 40 MILLION unemployed Americans 🤦‍♂️ #coronavirus #Crisis,0,0,0,0,1,1,0,0,1,0,0
5674,1245205160604733440,"Please let this be true. For our first responders and for our community, I hope so. #COVID19 #coronavirus",1,0,1,0,0,0,0,0,0,0,0
42,1245139204906106881,"@DONJAZZY Imagine 1pant of garri done enter #1300 because of Corona virus,Aside the disease kill us,we still day kill our self",0,0,0,1,0,1,0,0,0,0,0
1495,1245153223368900610,omd. Trisha Paytas and talking about coronavirus. its fine just go outside  as if show couldn't be even more stupid,0,0,0,0,0,1,1,0,1,0,0
2953,1245170990067449856,"In this new day and age how would the crime of tickling someone be classified?

#Coronavirius #COVID19",0,0,0,0,0,0,0,0,0,0,1
8523,1245244930974519302,"Why are Batman scared of bats now? He stoped eating them ,because he is scared he may get corona 🤣

@137pm
@joerogan
#darkhumour",0,0,0,0,0,0,0,0,0,0,1
6354,1245213386532622337,"I don't know who needs to hear this, but telling people you have corona virus is NOT an acceptable April fools joke. #COVID19",0,0,0,0,0,0,1,0,0,0,0
1543,1245153797137215492,@pulte yo I can’t work for awhile due to the corona. Think you can help me out? 😭😏,0,0,0,1,0,1,0,0,0,1,0
9633,1247854212412825602,I am just waiting to hear the lamba that will be dropped to link that fire and a lull in covid19 fight,1,0,0,0,0,0,1,0,0,1,1
9160,1245254234330861571,Is this the day the world is gonna say april fools there is no Coronavirus!🙈,0,0,0,0,0,0,1,0,0,0,1
4833,1245194755681718273,Someone needs to start a list of bad company responses to coronavirus and organize it by state so employees know where not to work.,1,0,0,1,0,0,0,0,0,1,0
1818,1245156788313436160,My friends 23 year old sister just died from the Coronavirus .. if that doesn’t shake you up.. 💔,0,0,0,0,1,1,0,0,0,0,0
6887,1245219731310854144,"Well test wasn’t as extensive, but I do remember that feeling. #COVID19 sucks. Get well soon @PanamaRedin215",1,0,0,0,0,1,0,0,0,0,0
9028,1245252581758242817,"If the corona virus didn't take her life, she's probably going to live forever. Congratulations!",1,0,0,0,0,0,0,0,0,0,1
6690,1245217228967931905,"To avoid community spreading tamil nadu need mass corona testing ...

#TNdemandsMassTesting

#TN_Together_AgainstCorona",1,0,0,0,1,0,0,0,0,0,0
7852,1245234697661227008,ok april fools now government u can tell us corona is a prank now,1,0,0,1,1,0,0,0,0,0,1
9469,1247851104777285637,"Life is not going to be same after #Coronavirus is gone.....!

More expensive World 🌏 
With limited incomes

Large scale unemployment ☹️",0,0,0,1,0,1,0,0,0,0,0
7699,1245231958247886849,Please make all Masjid inti quarantine centers. That's only way to protect our idiot's from spreading Corona. #Covid_19,0,1,0,0,1,0,1,0,0,0,0
302,1245141645974257666,Corona times got me feeling like laid-off David Wallace,0,0,0,0,0,0,0,0,0,0,1
1075,1245148377567944704,Cold and raining in Baltimore. Great motivation to stay indoors. #Coronavirus #COVID19,1,0,0,0,1,0,0,0,0,0,1
5593,1245204163576786945,"Terrible Terrible News.
WHAT Is This World 🌍🌎🌏
Coming To......?? @Madonna 
From 666 😷😷😷
#CoronaVirus",1,0,0,1,1,0,0,0,0,0,0
2005,1245158905845604353,Coronavirus takeout the best and the worst all humans. This is the worst of all I saw thus far.,0,0,0,1,0,1,1,0,0,0,0
975,1245147463792627712,Ngl I want a reduction in my tuition fees bc the strikes as this coronavirus I should not be charged 27K,0,0,0,1,0,0,1,0,0,0,0
3776,1245181131638571009,Bought to just take a walk through the woods in the dark stuck in the house corona everywhere might as well risk it,0,0,0,0,1,0,1,0,0,0,0
1891,1245157560044445696,@ChrisCuomo how can I get the corona virus?  It’s an easy out to get off the planet and end life as American which I’m ashamed of,0,0,0,0,0,1,1,0,0,0,0
689,1245145122616029186,"Hello earth, we have other problems now, stop shaking. Thank you, the people of this world. #COVID19",0,0,0,0,0,1,1,0,0,0,1
6237,1245212057835843584,Corona virus death rate will be between 3-4% when this is all said and done. Set a 3-6 month reminder on this tweet,1,0,0,1,0,0,0,0,0,0,0
6908,1245220068419457024,CORONAVIRUS LOCKDOWN DAY TWO: Porn Industry Leaders Announce Immediate Closures Of All Orifices,0,0,0,0,0,1,0,0,0,1,1
